token_0,BIO_tag_0
Kecamatan,b-lokasi
Topoyo,e-lokasi
.,O
Hingga,O
kini,O
",",O
sumur,O
-,O
sumur,O
warga,O
yang,O
tertimbun,O
lumpur,O
dan,O
kotoran,O
sampah,O
saat,O
banjir,O
bandang,O
menyapu,O
tiga,O
kecamatan,O
di,O
wilayah,O
ini,O
.,O
Sebagain,O
belum,O
bisa,O
dimanfaatkan,O
warga,O
untuk,O
mendapatkan,O
sumber,O
kebutuhan,O
air,O
bersih,O
.,O
Pasalnya,O
sumur,O
-,O
sumur,O
ini,O
harus,O
digali,O
kembali,O
agar,O
mata,O
air,O
yang,O
tertimbun,O
lumpur,O
",",O
bisa,O
dimanfaatkan,O
kembali,O
.,O
KOMPAS.com,O
-,O
Kabupaten,b-lokasi
Ende,e-lokasi
",",O
Manggarai,b-lokasi
Timur,e-lokasi
",",O
Ngada,b-lokasi
",",O
Sabu,b-lokasi
Raijua,e-lokasi
dan,O
Kabupaten,b-lokasi
Kupang,e-lokasi
",",O
merupakan,O
sejumlah,O
daerah,O
di,O
Nusa,b-lokasi
Tenggara,i-lokasi
Timur,e-lokasi
(,O
NTT,b-lokasi
),O
yang,O
memiliki,O
akses,O
rendah,O
terhadap,O
fasilitas,O
sanitasi,O
sehat,O
dan,O
layak,O
.,O
Dampaknya,O
",",O
kasus,O
penyakit,O
berbasis,O
lingkungan,O
seperti,O
diare,b-penyakit
masih,O
tinggi,O
.,O
Jika,O
lima,O
kabupaten,O
di,O
NTT,b-lokasi
ini,O
bisa,O
mendapatkan,O
akses,O
sanitasi,O
yang,O
lebih,O
baik,O
",",O
akan,O
semakin,O
banyak,O
daerah,O
di,O
NTT,b-lokasi
yang,O
menerapkan,O
program,O
Sanitasi,O
Total,O
Berbasis,O
Masyarakat,O
(,O
STBM,O
),O
.,O
Dengan,O
begitu,O
",",O
kasus,O
diare,b-penyakit
secara,O
keseluruhan,O
di,O
provinsi,O
NTT,b-lokasi
bisa,O
terus,O
ditekan,O
.,O
Sensus,O
nasional,O
menunjukkan,O
bahwa,O
hanya,O
sebesar,O
"23,82",O
persen,O
masyarakat,O
NTT,O
yang,O
memiliki,O
akses,O
terhadap,O
jamban,O
sehat,O
.,O
Melalui,O
kesepakatan,O
yang,O
diresmikan,O
pada,O
Rabu,b-waktu
(,O
25/9/2013,b-waktu
),O
di,O
Kupang,b-lokasi
ini,O
",",O
harapannya,O
",",O
akan,O
semakin,O
banyak,O
lagi,O
daerah,O
di,O
NTT,O
yang,O
berhasil,O
menurunkan,O
angka,O
kasus,O
diare,b-penyakit
.,O
Eka,O
Setiawan,O
",",O
Program,O
Manager,O
Water,O
and,O
Sanitation,O
Hygiene,O
Plan,O
Indonesia,O
",",O
mengatakan,O
Kabupaten,b-lokasi
Timor,i-lokasi
Tengah,i-lokasi
Utara,e-lokasi
(,O
TTU,b-lokasi
),O
dan,O
Timor,b-lokasi
Tengah,i-lokasi
Selatan,e-lokasi
(,O
TTS,O
),O
telah,O
terbukti,O
mampu,O
menurunkan,O
angka,O
kasus,O
diare,b-penyakit
.,O
Kasus,O
diare,b-penyakit
tiga,O
kecamatan,O
di,O
TTS,O
",",O
misalnya,O
",",O
pada,O
tahun,O
2011,b-waktu
turun,O
sebanyak,O
"27,31",O
persen,O
",",O
dari,O
1.944,b-korban
kasus,e-korban
pada,O
tahun,O
2010,b-waktu
menjadi,O
1.413,b-korban
kasus,e-korban
pada,O
tahun,O
2011,b-waktu
.,O
?,O
Empat,O
kecamatan,O
di,O
Kabupaten,O
TTU,O
penurunannya,O
lebih,O
besar,O
",",O
yakni,O
mencapai,O
"34,2",O
persen,O
",",O
dari,O
500,b-korban
kasus,e-korban
pada,O
tahun,O
2010,b-waktu
menjadi,O
329,b-korban
kasus,e-korban
tahun,O
2011,b-waktu
",",O
?,O
jelas,O
Eka,O
.,O
Bertambahnya,O
jumlah,O
daerah,O
yang,O
mendapatkan,O
akses,O
sanitasi,O
berdampak,O
bukan,O
hanya,O
pada,O
penurunan,O
kasus,O
diare,b-penyakit
di,O
NTT,O
.,O
Terpenuhinya,O
kebutuhan,O
fasilitas,O
sanitasi,O
akan,O
berdampak,O
langsung,O
terhadap,O
kualitas,O
kesehatan,O
masyarakat,O
",",O
terutama,O
anak,O
-,O
anak,O
di,O
NTT,O
.,O
JAKARTA,b-lokasi
",",O
KOMPAS.com,O
-,O
Ridwan,O
Hakim,O
",",O
putra,O
Ketua,O
Majelis,O
Syuro,O
Partai,O
Keadilan,O
Sejahtera,O
Hilmi,O
Aminuddin,O
beralasan,O
menderita,O
sakit,O
diare,b-penyakit
sehingga,O
tidak,O
hadir,O
menjadi,O
saksi,O
dalam,O
sidang,O
kasus,O
dugaan,O
suap,O
kuota,O
impor,O
daging,O
sapi,O
dengan,O
terdakwa,O
Ahmad,O
Fathanah,O
.,O
Ridwan,O
telah,O
dua,O
kali,O
mangkir,O
untuk,O
bersaksi,O
di,O
Pengadilan,O
Tindak,O
Pidana,O
Korupsi,O
(,O
Tipikor,O
),O
",",O
Jakarta,b-lokasi
.,O
``,O
Salah,O
satunya,O
karena,O
sakit,O
",",O
diare,b-penyakit
.,O
Tidak,O
dirawat,O
",",O
di,O
rumah,O
saja,O
",",O
',O
ujar,O
Ridwan,O
di,O
Pengadilan,O
Tipikor,O
",",O
Jakarta,O
",",O
Senin,b-waktu
(,O
26/8/2013,b-waktu
),O
.,O
Namun,O
",",O
pada,O
Senin,O
ini,O
",",O
Ridwan,O
hadir,O
mengenakan,O
kemeja,O
putih,O
dipadu,O
celana,O
cokelat,O
sekitar,O
pukul,O
16.3,O
.,O
Sementara,O
itu,O
",",O
sidang,O
lanjutan,O
kasus,O
ini,O
juga,O
mundur,O
dari,O
jadwal,O
sebelumnya,O
menjadi,O
pukul,O
16.37,O
.,O
Kendari,b-lokasi
-,O
Sebanyak,O
14,b-korban
warga,e-korban
di,O
Kecamatan,b-lokasi
Abeli,e-lokasi
",",O
Kota,b-lokasi
Kendari,e-lokasi
",",O
Sulawesi,b-lokasi
Tenggara,e-lokasi
(,O
Sultra,O
),O
dibawa,O
ke,O
Puskesmas,O
Abeli,O
karena,O
mengalami,O
gejala,O
pusing,O
hingga,O
diare,b-penyakit
.,O
Mereka,O
diduga,O
keracunan,O
usai,O
memakan,O
makanan,O
di,O
acara,O
akikah,O
.,O
``,O
Sakit,O
seluruh,O
badanku,O
dari,O
ujung,O
kaki,O
sampai,O
ujung,O
kepala,O
",",O
habis,O
makan,O
acar,O
sama,O
sambal,O
goreng,O
",",O
',O
kata,O
salah,O
seorang,O
korban,O
",",O
Sri,O
Aulia,O
",",O
Jumat,b-waktu
(,O
11/9/2020,b-waktu
),O
.,O
Dia,O
mengatakan,O
mulai,O
mengalami,O
gangguan,O
kesehatan,O
sehari,O
setelah,O
makan,O
di,O
acara,O
akikah,O
tetangganya,O
.,O
``,O
Besoknya,O
",",O
nanti,O
jam,O
4,O
sore,O
baru,O
saya,O
rasa,O
",",O
',O
imbuhnya,O
.,O
Ratusan,O
warga,O
korban,O
banjir,O
di,O
beberapa,O
desa,O
yang,O
ada,O
di,O
Kabupaten,b-lokasi
Konawe,e-lokasi
",",O
Sulawesi,b-lokasi
Tenggara,e-lokasi
(,O
Sultra,O
),O
",",O
mulai,O
terserang,O
penyakit,O
.,O
Warga,O
mengeluhkan,O
rasa,O
gatal,O
-,O
gatal,O
hingga,O
diare,b-penyakit
.,O
Banyuwangi,b-lokasi
-,O
Sebanyak,O
31,b-korban
warga,e-korban
kelurahan,b-lokasi
Klatak,e-lokasi
",",O
Kecamatan,b-lokasi
Kalipuro,e-lokasi
menderita,O
diare,b-penyakit
secara,O
bersamaan,O
.,O
Puluhan,O
warga,O
tersebut,O
diduga,O
keracunan,O
air,O
yang,O
dikelola,O
masyarakat,O
setempat,O
untuk,O
minum,O
.,O
Kepala,O
Seksi,O
Pencegahan,O
dan,O
Pengendalian,O
Penyakit,O
Menular,O
Dinas,O
Kesehatan,O
Banyuwangi,b-lokasi
Sudarto,O
Setyo,O
mengatakan,O
",",O
puluhan,O
masyarakat,O
yang,O
terkena,O
diare,b-penyakit
saat,O
ini,O
telah,O
dibawa,O
ke,O
puskesmas,O
dan,O
rumah,O
sakit,O
untuk,O
mendapatkan,O
perawatan,O
medis,O
.,O
Setelah,O
dirawat,O
",",O
sebagian,O
besar,O
masyarakat,O
memilih,O
rawat,O
jalan,O
karena,O
kondisinya,O
sudah,O
berangsur,O
pulih,O
.,O
Meski,O
demikian,O
",",O
Dinas,O
Kesehatan,O
telah,O
menyiagakan,O
puskesmas,O
selama,O
24,O
jam,O
.,O
Itu,O
dilakukan,O
untuk,O
mengantisipasi,O
adanya,O
korban,O
tambahan,O
yang,O
terkena,O
diare,b-penyakit
akibat,O
mengonsumsi,O
air,O
di,O
desa,O
tersebut,O
.,O
(,O
25/2/2019,b-waktu
),O
Kota,b-lokasi
Pekalongan,e-lokasi
-,O
Menginjak,O
hari,O
ketiga,O
bencana,O
banjir,O
di,O
Kota,b-lokasi
Pakalongan,e-lokasi
",",O
para,O
pengungsi,O
mulai,O
mengeluhkan,O
sakit,O
.,O
Rata,O
-,O
rata,O
warga,O
pengungsi,O
mengeluhkan,O
sakit,O
pusing,O
",",O
pilek,O
",",O
diare,b-penyakit
",",O
masuk,O
angin,O
dan,O
gatal,O
-,O
gatal,O
.,O
Di,O
lokasi,O
pengungsian,O
Masjid,O
Karomah,O
",",O
Nuryanto,O
(,O
38,O
),O
warga,O
Tirto,O
",",O
mengatakan,O
anaknya,O
mulai,O
merasakan,O
sakit,O
perut,O
kembung,O
",",O
pusing,O
dan,O
gatal,O
-,O
gatal,O
.,O
``,O
Anak,O
-,O
anak,O
",",O
kalau,O
siang,O
tidak,O
sekolah,O
mainan,O
air,O
di,O
sini,O
.,O
Malamnya,O
hanya,O
beralasakan,O
selimut,O
",",O
',O
kata,O
kepada,O
detikcom,O
",",O
Selasa,b-waktu
(,O
29/1/2019,b-waktu
),O
.,O
Menurutnya,O
rata,O
-,O
rata,O
anak,O
-,O
anak,O
mengalami,O
sakit,O
yang,O
sama,O
.,O
Tidak,O
sedikit,O
warga,O
di,O
sejumlah,O
posko,O
pengungsian,O
mengalami,O
sakit,O
yang,O
sama,O
",",O
terutama,O
anak,O
-,O
anak,O
.,O
Jakarta,b-lokasi
-,O
Proses,O
evakuasi,O
pada,O
korban,O
tsunami,O
Selat,O
Sunda,O
yang,O
terjadi,O
pada,O
Sabtu,b-waktu
(,O
22/12/2018,b-waktu
),O
terus,O
berlangsung,O
.,O
Pada,O
hari,O
ke,O
-,O
7,O
di,O
Kabupaten,b-lokasi
Pandeglang,e-lokasi
terdapat,O
lebih,O
dari,O
33,O
pengungsi,O
.,O
Saat,O
ini,O
",",O
jumlah,O
pengungsi,O
bisa,O
mencapai,O
puluhan,O
ribu,O
dari,O
Propinsi,b-lokasi
Banten,e-lokasi
dan,O
Lampung,b-lokasi
.,O
Peningkatan,O
jumlah,O
pengungsi,O
belum,O
diiringi,O
pemenuhan,O
fasilitas,O
",",O
salah,O
satunya,O
Mandi,O
Cuci,O
Kakus,O
(,O
MCK,O
),O
.,O
Dalam,O
rilis,O
yang,O
diterima,O
detikHealth,O
dari,O
Prof,O
DR,O
dr,O
Ari,O
Fahrial,O
Syam,O
SpPD,O
(,O
K,O
),O
",",O
keterbatasan,O
MCK,O
menyebabkan,O
pengungsi,O
rentan,O
terkena,O
diare,O
.,O
Kondisi,O
diperparah,O
dengan,O
pengungsian,O
yang,O
sangat,O
padat,O
dan,O
sampah,O
yang,O
berserakan,O
.,O
Dekan,O
Fakultas,O
Kedokteran,O
Universitas,O
Indonesia,O
(,O
FKUI,O
),O
tersebut,O
menyarankan,O
pembangunan,O
sarana,O
MCK,O
yang,O
memadai,O
.,O
Sarana,O
tesebut,O
memiliki,O
persediaan,O
air,O
bersih,O
yang,O
cukup,O
",",O
sabun,O
",",O
dan,O
peralatan,O
mandi,O
lainnya,O
.,O
Kecukupan,O
sarana,O
MCK,O
dan,O
kebersihan,O
pengungsi,O
menekan,O
risiko,O
terkena,O
penyakit,O
infeksi,O
.,O
Selain,O
diare,b-penyakit
",",O
penyakit,O
tersebut,O
adalah,O
Infeksi,O
Saluran,O
Napas,O
Atas,O
(,O
ISPA,O
),O
dan,O
gatal,O
-,O
gatal,O
.,O
Pekanbaru,b-lokasi
-,O
Sudah,O
sepekan,O
ini,O
Desa,b-lokasi
Buluh,i-lokasi
Cina,e-lokasi
Kecamatan,b-lokasi
Siak,i-lokasi
Hulu,e-lokasi
Kabupaten,b-lokasi
Kampar,e-lokasi
",",O
Riau,b-lokasi
dilanda,O
banjir,O
.,O
Kondisi,O
tersebut,O
membuat,O
sekolah,O
diliburkan,O
bahkan,O
sudah,O
mencapai,O
1,O
minggu,O
.,O
``,O
Sudah,O
sepekan,O
ini,O
sekolah,O
di,O
desa,O
tersebut,O
terpaksa,O
diliburkan,O
.,O
Ini,O
karena,O
kondisi,O
genangan,O
air,O
mencapai,O
1,O
meter,O
di,O
desa,O
tersebut,O
",",O
',O
kata,O
Kepala,O
Badan,O
Penanggulangan,O
Bencana,O
Daerah,O
(,O
BPBD,O
),O
Riau,b-lokasi
",",O
Edwar,O
Sanger,O
kepada,O
detikcom,O
",",O
Selasa,b-waktu
(,O
18/12/2018,b-waktu
),O
.Saat,O
ini,O
di,O
Kabupaten,b-lokasi
Kampar,e-lokasi
ada,O
12,O
kecamatan,O
yang,O
terdampar,O
banjir,O
.,O
Total,O
dari,O
itu,O
",",O
ada,O
66,O
desa,O
yang,O
warganya,O
terkena,O
banjir,O
.,O
Imbasnya,O
tercatat,O
ada,O
3,b-korban
warga,e-korban
meninggal,O
dunia,O
.,O
Dinas,O
Kesehatan,O
Provinsi,b-lokasi
Riau,e-lokasi
dalam,O
hal,O
ini,O
sudah,O
mendirikan,O
posko,O
pelayanan,O
kesehatan,O
.,O
Tercatat,O
ada,O
56,O
posko,O
pelayanan,O
kesehatan,O
yang,O
telah,O
dibangun,O
.,O
``,O
Ada,O
168,b-korban
orang,e-korban
terkena,O
diare,b-penyakit
",",O
951,O
ISPA,O
",",O
1.138,O
penyakit,O
kulit,O
dan,O
ada,O
1.529,O
penyakit,O
lainnya,O
.,O
Tim,O
kita,O
bersama,O
Dinas,O
Kesehatan,O
Kabupaten,O
Kampar,O
sudah,O
memberikan,O
pelayanan,O
kesehatan,O
",",O
',O
kata,O
Kadiskes,O
Riau,O
",",O
Mimi,O
Yuliani,O
Nazir,O
.,O
``,O
Kita,O
juga,O
memberikan,O
bantuan,O
biskuit,O
ibu,O
hamil,O
300,O
kali,O
",",O
biskuit,O
Balita,O
300,O
kolo,O
dan,O
45,O
galon,O
air,O
untuk,O
menampung,O
air,O
bersih,O
",",O
',O
tutup,O
Mimi,O
.,O
Sukabumi,b-lokasi
-,O
Sejumlah,O
warga,O
korban,O
gempa,O
yang,O
tinggal,O
di,O
tenda,O
-,O
tenda,O
pengungsian,O
di,O
Desa,b-lokasi
Sirnarasa,e-lokasi
",",O
Kecamatan,b-lokasi
Cikakak,e-lokasi
",",O
Kabupaten,b-lokasi
Sukabumi,e-lokasi
",",O
Jabar,O
dikabarkan,O
terserang,O
diare,b-penyakit
.,O
Hal,O
itu,O
kareba,O
minimnya,O
fasilitas,O
air,O
bersih,O
.,O
Kepala,O
Seksi,O
Kedaruratan,O
Badan,O
Penanggulangan,O
Bencana,O
Daerah,O
(,O
BPBD,O
),O
Kabupaten,b-lokasi
Sukabumi,e-lokasi
Eka,O
Widiaman,O
menjelaskan,O
pihaknya,O
menerima,O
informasi,O
dari,O
relawan,O
yang,O
saat,O
ini,O
bertugas,O
di,O
tenda,O
pengungsian,O
pasca,O
terjadinya,O
gempa,O
berkekuatan,O
"6,1",O
SR,O
Lebak,O
–,O
Banten,b-lokasi
.,O
``,O
Informasi,O
dari,O
relawan,O
ada,O
beberapa,O
pengungsi,O
yng,O
terserang,O
diare,b-penyakit
",",O
saat,O
ini,O
untuk,O
jumlahnya,O
masih,O
dalam,O
pendataan,O
",",O
',O
kata,O
Eka,O
kepada,O
detikcom,O
",",O
Senin,b-waktu
(,O
29/1/2018,b-waktu
),O
.,O
Sidoarjo,b-lokasi
-,O
Banjir,O
yang,O
melanda,O
3,O
desa,O
di,O
Porong,O
",",O
Sidoarjo,b-lokasi
",",O
sudah,O
surut,O
.,O
Kini,O
warga,O
yang,O
menjadi,O
korban,O
banjir,O
mulai,O
terserang,O
penyakit,O
.,O
Tiga,O
desa,O
di,O
Kecamatan,b-lokasi
Porong,e-lokasi
yang,O
terkena,O
banjir,O
yakni,O
",",O
Desa,b-lokasi
Candi,i-lokasi
Pari,e-lokasi
",",O
Desa,b-lokasi
Pesawahan,e-lokasi
",",O
dan,O
Desa,b-lokasi
Wunut,e-lokasi
.,O
Warga,O
terserang,O
penyakit,O
seperti,O
ispa,O
",",O
gatal,O
-,O
gatal,O
",",O
dan,O
gangguan,O
pencernaan.Menurut,O
Camat,O
Porong,O
Iwan,O
Jahuari,b-waktu
",",O
data,O
di,O
posko,O
kesehatan,O
yang,O
ada,O
di,O
Balai,O
Desa,b-lokasi
Candi,i-lokasi
Pari,e-lokasi
",",O
pasca,O
banjir,O
warga,O
tiga,O
desa,O
yang,O
terserang,O
penyakit,O
sebanyak,O
180,b-korban
orang,e-korban
.,O
``,O
Data,O
yang,O
ada,O
pertama,O
penyakit,O
Ispa,O
sekitar,O
50,O
orang,O
",",O
gatal,O
-,O
gatal,O
55,O
orang,O
",",O
diare,b-penyakit
45,b-korban
orang,e-korban
dan,O
pusing,O
-,O
pusing,O
30,O
orang,O
",",O
',O
kata,O
Iwan,O
Jahuari,b-waktu
pada,O
wartawan,O
usia,O
menerima,O
CSR,O
dari,O
Bank,O
Jatim,O
di,O
Balai,O
Desa,b-lokasi
Candi,i-lokasi
Pari,e-lokasi
",",O
Minggu,O
(,O
3/12/2017,b-waktu
),O
.,O
Bandung,b-lokasi
-,O
Sebanyak,O
36,O
ribu,O
warga,O
korban,O
banjir,O
mengungsi,O
ke,O
sejumlah,O
lokasi,O
pengungsian,O
.,O
Hari,O
kelima,O
banjir,O
",",O
para,O
pengungsi,O
mulai,O
terjangkit,O
penyakit,O
ISPA,O
(,O
infeksi,O
saluran,O
pernapasan,O
akut,O
),O
dan,O
diare,b-penyakit
.,O
Mayoritas,O
yang,O
terjangkit,O
adalah,O
anak,O
-,O
anak,O
.,O
``,O
Kita,O
sudah,O
mulai,O
banyak,O
terima,O
laporan,O
pengungsi,O
yang,O
sakit,O
.,O
Mayoritas,O
anak,O
-,O
anak,O
.,O
Paling,O
banyak,O
kena,O
ISPA,O
dan,O
diare,b-penyakit
",",O
',O
kata,O
Kepala,O
Dinas,O
Kesehatan,O
Jabar,O
Alma,O
Lucyati,O
ditemui,O
di,O
lokasi,O
banjir,O
Baleendah,O
",",O
Selasa,b-waktu
(,O
23/12/2014,b-waktu
),O
.,O
Alma,O
menyebut,O
dari,O
puluhan,O
anak,O
yang,O
terkena,O
",",O
ada,O
satu,O
anak,O
yang,O
terpaksa,O
dilarikan,O
ke,O
RS,O
Al,O
Ihsan,O
karena,O
diare,b-penyakit
yang,O
sudah,O
parah,O
.,O
``,O
Anaknya,O
sudah,O
kekurangan,O
cairan,O
",",O
sudah,O
dehidrasi,O
",",O
',O
jelas,O
Alma,O
.,O
Jakarta,b-lokasi
-,O
Penyakit,O
batuk,O
",",O
pilek,O
dan,O
gatal,O
-,O
gatal,O
paling,O
banyak,O
menjangkiti,O
korban,O
banjir,O
di,O
Jakarta,b-lokasi
.,O
Sedangkan,O
yang,O
terjangkit,O
diare,O
",",O
terhitung,O
sedikit,O
jumlahnya,O
.,O
Bahkan,O
kasus,O
leptospirosis,O
belum,O
ditemukan,O
sama,O
sekali,O
.,O
``,O
Saya,O
senang,O
diare,b-penyakit
tak,O
sebanyak,O
biasanya,O
",",O
',O
kata,O
Menteri,O
Kesehatan,O
Nafsiah,O
Mboi,O
sebelum,O
mengikuti,O
rapat,O
kabinet,O
terbatas,O
di,O
Kantor,O
Presiden,O
",",O
Jl,O
Medan,O
Merdeka,O
Utara,O
",",O
Selasa,b-waktu
(,O
22/1/2013,b-waktu
),O
.,O
Menkes,O
juga,O
senang,O
hingga,O
semalam,O
tidak,O
ada,O
laporan,O
adanya,O
penyakit,O
leptospirosis,O
.,O
Penyakit,O
yang,O
ditularkan,O
dari,O
kotoran,O
tikus,O
tersebut,O
",",O
merupakan,O
yang,O
paling,O
dikuatirkan,O
menjangkiti,O
korban,O
banjir,O
.,O
KOMPAS.com,O
-,O
Daripada,O
khawatir,O
berlebihan,O
terhadap,O
virus,O
corona,O
yang,O
saat,O
ini,O
sedang,O
ramai,O
diperbincangkan,O
",",O
warga,O
Indonesia,O
seharusnya,O
waspada,O
pada,O
penyakit,O
menular,O
tuberkolosis,b-penyakit
(,O
TB/,O
TBC,b-penyakit
),O
.,O
Dikatakan,O
Pokja,O
Infeksi,O
Perhimpunan,O
Dokter,O
Paru,O
Indonesia,O
",",O
dr,O
Erlina,O
Burhan,O
SpP,O
(,O
K,O
),O
MSc,O
PhD,O
",",O
penyakit,O
menular,O
TBC,b-penyakit
menjadi,O
penyakit,O
menular,O
yang,O
cenderung,O
banyak,O
dialami,O
masyarakat,O
Indonesia,O
.,O
Bahkan,O
",",O
penyakit,O
ini,O
masih,O
menjadi,O
permasalahan,O
yang,O
belum,O
dapat,O
terselesaikan,O
hingga,O
sekarang,O
.,O
Lantas,O
mengapa,O
TBC,b-penyakit
harus,O
lebih,O
diwaspadai,O
oleh,O
masyarakat,O
?,O
Baca,O
juga,O
:,O
Jokowi,O
ke,O
Ridwan,O
Kamil,O
:,O
Percuma,O
Pertumbuhan,O
Ekonomi,O
Tinggi,O
",",O
tetapi,O
di,O
Provinsi,O
Bapak,O
TBC,b-penyakit
Tinggi,O
Untuk,O
diketahui,O
",",O
angka,O
kematian,O
dari,O
TBC,b-penyakit
di,O
Indonesia,O
terjadi,O
sekitar,O
67,b-korban
kasus,e-korban
per,O
tahun,O
.,O
Sementara,O
itu,O
",",O
pada,O
tahun,O
2018,b-waktu
",",O
diperkirakan,O
845,b-korban
penduduk,e-korban
Indonesia,O
jatuh,O
sakit,O
karena,O
TBC,b-penyakit
.,O
Inilah,O
yang,O
menjadikan,O
Indonesia,O
sebagai,O
negara,O
dengan,O
beban,O
TBC,b-penyakit
tertinggi,O
ketiga,O
di,O
dunia,O
setelah,O
India,O
dan,O
Tiongkok,O
.,O
``,O
Kematian,O
dari,O
TBC,b-penyakit
ada,O
67,O
per,O
tahun,O
.,O
Tolong,O
",",O
dong,O
",",O
media,O
ini,O
yang,O
dikejar,O
-,O
kejar,O
",",O
ini,O
kasus,O
ada,O
di,O
depan,O
mata,O
",",O
',O
kata,O
Erlina,O
dalam,O
acara,O
bertajuk,O
Info,O
Sehat,O
FKUI,O
untuk,O
Anda,O
:,O
Wabah,O
Coronavirus,O
:,O
Status,O
Terakhir,O
di,O
Indonesia,b-lokasi
di,O
Jakarta,b-lokasi
",",O
Kamis,b-waktu
(,O
30/1/2020,b-waktu
),O
.,O
Baca,O
juga,O
:,O
Benarkah,O
TBC,b-penyakit
Penyakit,O
Orang,O
Miskin,O
?,O
Ini,O
Penjelasan,O
Ahli,O
Dalam,O
perbandingan,O
itu,O
",",O
tingkat,O
kematian,O
pasien,O
meninggal,O
dunia,O
karena,O
TBC,b-penyakit
mencapai,O
lebih,O
dari,O
60,O
persen,O
.,O
Sedangkan,O
",",O
dari,O
data,O
yang,O
didapatkan,O
",",O
kata,O
Erlina,O
",",O
tingkat,O
kematian,O
dari,O
virus,O
corona,O
ini,O
hanya,O
mencapai,O
3,O
-,O
5,O
persen,O
saja,O
.,O
Hal,O
ini,O
cenderung,O
hampir,O
sama,O
dengan,O
penyakit,O
pneumonia,O
pada,O
umumnya,O
yang,O
mencapai,O
2,O
-,O
3,O
persen,O
.,O
``,O
Cases,O
mortality,O
-,O
nya,O
(,O
kematian,O
dari,O
virus,O
corona,O
),O
",",O
hanya,O
3,O
-,O
5,O
persen,O
",",O
ini,O
sebenarnya,O
tidak,O
terlalu,O
besar,O
.,O
Ini,O
adalah,O
kepanikan,O
yang,O
gak,O
mesti,O
.,O
Tapi,O
perlu,O
juga,O
diladeni,O
untuk,O
dikasih,O
edukasi,O
",",O
',O
ujar,O
dia,O
.,O
Masih,O
menurut,O
Erlina,O
juga,O
bahwa,O
wabah,O
virus,O
SARs,O
beberapa,O
waktu,O
yang,O
lalu,O
bahkan,O
lebih,O
buruk,O
daripa,O
kondisi,O
virus,O
Corona,O
dari,O
Wuhan,O
",",O
Cina,O
ini,O
.,O
Senada,O
dengan,O
itu,O
",",O
dr,O
Fera,O
Ibrahim,O
SpMK,O
(,O
K,O
),O
MSc,O
PhD,O
mengatakan,O
orang,O
Indonesia,O
lebih,O
rentan,O
terhadap,O
penyakit,O
TBC,b-penyakit
daripada,O
jenis,O
penyakit,O
-,O
penyakit,O
baru,O
.,O
``,O
Kita,O
itu,O
juara,O
kena,O
TBC,b-penyakit
",",O
jadi,O
lebih,O
rentan,O
kena,O
TBC,b-penyakit
daripada,O
kena,O
virus,O
-,O
virus,O
baru,O
",",O
',O
kata,O
Fera,O
.,O
Oleh,O
sebab,O
itu,O
",",O
perlunya,O
kesadaran,O
masyarakat,O
bahwa,O
TBC,b-penyakit
juga,O
penyakit,O
menular,O
yang,O
seharusnya,O
tidak,O
dianggap,O
biasa,O
saja,O
.,O
Bahkan,O
",",O
TBC,b-penyakit
merupakan,O
penyakit,O
global,O
yang,O
sedang,O
menjadi,O
salah,O
satu,O
fokus,O
eliminasi,O
pandeminya,O
dalam,O
Tujuan,O
Pembangunan,O
Berkelanjutan,O
(,O
SDGs,O
),O
dunia,O
.,O
KOMPAS.com,O
-,O
Kabupaten,b-lokasi
Garut,e-lokasi
menjadi,O
salah,O
satu,O
daerah,O
dengan,O
angka,O
kemiskinan,O
yang,O
tinggi,O
di,O
Jawa,b-lokasi
Barat,e-lokasi
.,O
Banyak,O
pemukiman,O
padat,O
dan,O
kumuh,O
yang,O
terbuat,O
dari,O
bilik,O
bambu,O
.,O
Data,O
dari,O
Badan,O
Pusat,O
Statistik,O
",",O
jumlah,O
penduduk,O
di,O
Kabupaten,b-lokasi
Garut,e-lokasi
ada,O
"2,7",O
juta,O
jiwa,O
.,O
Pada,O
2017,O
",",O
angka,O
kemiskinannya,O
mencapai,O
289.52,O
jiwa,O
.,O
Bupati,O
Kebupaten,b-lokasi
Garut,e-lokasi
Rudy,O
Gunawan,O
mengatakan,O
",",O
dengan,O
jumlah,O
penduduk,O
sebanyak,O
itu,O
",",O
ada,O
banyak,O
kendala,O
yang,O
harus,O
dihadapi,O
.,O
Hampir,O
15,O
tahun,O
atau,O
sejak,O
tahun,O
2000,O
hingga,O
2014,O
",",O
Garut,O
termasuk,O
daerah,O
tertinggal,O
dan,O
baru,O
lepas,O
dari,O
status,O
itu,O
sejak,O
2015,O
.,O
``,O
Kami,O
dihadapkan,O
dengan,O
persoalan,O
rumah,O
layak,O
huni,O
",",O
yaitu,O
adalah,O
rumah,O
yang,O
tidak,O
ada,O
ventilasi,O
udara,O
dan,O
MCK,O
(,O
mandi,O
",",O
cuci,O
",",O
kakus,O
),O
",",O
',O
kata,O
Rudy,O
.,O
Baca,O
juga,O
:,O
Studi,O
Temukan,O
Jumlah,O
Pohon,O
yang,O
Harus,O
Ditanam,O
Agar,O
Kota,O
Layak,O
Huni,O
Hingga,O
saat,O
ini,O
",",O
ada,O
sekitar,O
70,O
rumah,O
yang,O
tidak,O
layak,O
huni,O
dan,O
sebagian,O
besarnya,O
terbuat,O
dari,O
bilik,O
bambu,O
.,O
