token_0,BIO_tag_0
biasa,O
 ,O
(,O
KLB,O
),O
 ,O
demam,O
 ,O
berdarah,O
 ,O
pun,O
 ,O
meluas,O
",",O
 ,O
dari,O
 ,O
semula,O
 ,O
hanya,O
 ,O
11,O
 ,O
daerah,O
 ,O
hingga,O
 ,O
akhir,O
 ,O
pekan,O
 ,O
lalu,O
",",O
 ,O
kini,O
 ,O
menjadi,O
 ,O
15,O
 ,O
daerah,O
.,O
 ,O
Daerah,O
-,O
daerah,O
 ,O
itu,O
 ,O
adalah,O
 ,O
Kabupaten,b-lokasi
 ,O
Jombang,e-lokasi
",",O
 ,O
Banyuwangi,b-lokasi
",",O
 ,O
Probolinggo,b-lokasi
",",O
 ,O
Kediri,b-lokasi
",",O
 ,O
Sumenep,b-lokasi
",",O
 ,O
Pamekasan,b-lokasi
",",O
 ,O
Nganjuk,b-lokasi
",",O
 ,O
Trenggalek,b-lokasi
",",O
 ,O
Mojokerto,b-lokasi
",",O
 ,O
serta,O
 ,O
Kabupaten,O
 ,O
dan,O
 ,O
Kota,b-lokasi
 ,O
Madiun,e-lokasi
.,O
 ,O
Empat,O
 ,O
daerah,O
 ,O
baru,O
 ,O
lokasi,O
 ,O
KLB,O
 ,O
adalah,O
 ,O
Kabupaten,b-lokasi
 ,O
Magetan,e-lokasi
",",O
 ,O
Ponorogo,b-lokasi
",",O
 ,O
Lamongan,b-lokasi
",",O
 ,O
dan,O
 ,O
Kota,b-lokasi
 ,O
Mojokerto,e-lokasi
.,O
 ,O
Harsono,O
 ,O
mengingatkan,O
 ,O
para,O
 ,O
kepala,O
 ,O
daerah,O
 ,O
di,O
 ,O
15,O
 ,O
kabupaten/kota,O
 ,O
itu,O
 ,O
untuk,O
 ,O
melaksanakan,O
 ,O
instruksi,O
 ,O
Gubernur,O
 ,O
Jatim,O
 ,O
Soekarwo,O
 ,O
terkait,O
 ,O
tindakan,O
 ,O
preventif,O
 ,O
dan,O
 ,O
penanganan,O
 ,O
korban,O
 ,O
demam,b-penyakit
 ,O
berdarah,e-penyakit
 ,O
sesuai,O
 ,O
aturan,O
.,O
Kuningan,b-lokasi
 ,O
-,O
 ,O
Kasus,O
 ,O
demam,b-penyakit
 ,O
berdarah,e-penyakit
 ,O
terus,O
 ,O
terjadi,O
 ,O
di,O
 ,O
tengah,O
 ,O
pandemi,O
 ,O
COVID,O
-,O
19,O
.,O
 ,O
Hingga,O
 ,O
bulan,O
 ,O
Juni,b-waktu
 ,O
ini,O
",",O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kabupaten,b-waktu
 ,O
Kuningan,e-waktu
 ,O
mencatat,O
 ,O
ada,O
 ,O
267,b-korban
 ,O
kasus,e-korban
 ,O
dengan,O
 ,O
2,O
 ,O
di,O
 ,O
antaranya,O
 ,O
meninggal,O
 ,O
dunia,O
.,O
 ,O
``,O
Dari,O
 ,O
Januari,b-waktu
 ,O
sampai,O
 ,O
Juni,b-waktu
 ,O
kemarin,O
 ,O
ada,O
 ,O
267,b-korban
 ,O
kasus,e-korban
 ,O
DBD,b-penyakit
 ,O
dengan,O
 ,O
2,O
 ,O
kasus,O
 ,O
meninggal,O
 ,O
dunia,O
",",O
',O
 ,O
kata,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kabupaten,b-lokasi
 ,O
Kuningan,e-lokasi
 ,O
Susi,O
 ,O
Lusianti,O
 ,O
saat,O
 ,O
ditemui,O
 ,O
Rabu,b-waktu
 ,O
(,O
27/7/2020,b-waktu
),O
.,O
 ,O
Adapun,O
 ,O
rinciannya,O
 ,O
Januari,b-waktu
 ,O
47,b-korban
 ,O
kasus,e-korban
 ,O
dengan,O
 ,O
1,b-korban
 ,O
kasus,e-korban
 ,O
meninggal,O
 ,O
dunia,O
",",O
 ,O
Februari,b-waktu
 ,O
44,b-korban
 ,O
kasus,e-korban
",",O
 ,O
Maret,b-waktu
 ,O
67,b-korban
 ,O
kasus,e-korban
",",O
 ,O
April,b-waktu
 ,O
35,b-korban
 ,O
kasus,e-korban
 ,O
dengan,O
 ,O
1,O
 ,O
kasus,O
 ,O
meninggal,O
 ,O
dunia,O
",",O
 ,O
Mei,b-waktu
 ,O
28,b-korban
 ,O
kasus,e-korban
 ,O
dan,O
 ,O
Juni,b-waktu
 ,O
46,b-korban
 ,O
kasus,e-korban
.,O
 ,O
``,O
Tapi,O
 ,O
kalau,O
 ,O
dilihat,O
 ,O
dari,O
 ,O
periode,O
 ,O
yang,O
 ,O
sama,O
",",O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
tahun,O
 ,O
ini,O
 ,O
masih,O
 ,O
di,O
 ,O
bawah,O
 ,O
tahun,O
 ,O
lalu,O
.,O
 ,O
Jika,O
 ,O
tahun,O
 ,O
ini,O
 ,O
sudah,O
 ,O
267,b-korban
 ,O
kasus,e-korban
 ,O
tahun,O
 ,O
lalu,O
 ,O
mencapai,O
 ,O
350,b-korban
 ,O
kasus,e-korban
",",O
',O
 ,O
lanjut,O
 ,O
Lusi,O
.,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
 ,O
-,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Provinsi,O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
 ,O
mengimbau,O
 ,O
agar,O
 ,O
masyarakat,O
 ,O
juga,O
 ,O
waspada,O
 ,O
terhadap,O
 ,O
Demam,b-penyakit
 ,O
Berdarah,i-penyakit
 ,O
Dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
.,O
 ,O
Tercatat,O
 ,O
ada,O
 ,O
47,b-lokasi
 ,O
orang,e-lokasi
 ,O
meninggal,O
 ,O
akibat,O
 ,O
DBD,b-penyakit
 ,O
sejak,O
 ,O
Januari,b-waktu
 ,O
hingga,O
 ,O
akhir,O
 ,O
Juni,b-waktu
 ,O
2020,e-waktu
.,O
 ,O
Hal,O
 ,O
itu,O
 ,O
diungkapkan,O
 ,O
Kepala,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
",",O
 ,O
Yulianto,O
 ,O
Prabowo,O
 ,O
saat,O
 ,O
menjawab,O
 ,O
pertanyaan,O
 ,O
wartawan,O
 ,O
lewat,O
 ,O
video,O
.,O
 ,O
Ia,O
 ,O
mejelaskan,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Jateng,O
 ,O
hingga,O
 ,O
bulan,O
 ,O
Juni,O
 ,O
yaitu,O
 ,O
ada,O
 ,O
3.189,b-korban
 ,O
kasus,e-korban
.,O
 ,O
``,O
Sampai,O
 ,O
akhir,O
 ,O
Juni,O
 ,O
kemarin,O
 ,O
jumlah,O
 ,O
kasus,O
 ,b-penyakit
DBD,O
 ,O
ada,O
 ,O
3.189,b-korban
 ,O
kasus,e-korban
 ,O
dan,O
 ,O
yang,O
 ,O
meninggal,O
 ,O
47,O
 ,O
orang,O
",",O
',O
 ,O
kata,O
 ,O
Yulianto,O
",",O
 ,O
Jumat,b-waktu
 ,O
(,O
3/7/2020,b-waktu
),O
.,O
 ,O
Dengan,O
 ,O
jumlah,O
 ,O
tersebut,O
",",O
 ,O
insiden,O
 ,O
rate,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Jawa,b-penyakit
 ,O
Tengah,e-penyakit
 ,O
yaitu,O
 ,O
"9,16",O
 ,O
kasus,O
 ,O
per,O
 ,O
100,O
 ,O
ribu,O
 ,O
penduduk,O
.,O
 ,O
Yulianto,O
 ,O
juga,O
 ,O
menjelaskan,O
 ,O
tingkat,O
 ,O
kematian,O
 ,O
atau,O
 ,O
case,O
 ,O
fatality,O
 ,O
rate,O
 ,O
(,O
CFR,O
),O
 ,O
DBD,O
 ,O
di,O
 ,O
wilayahnya,O
 ,O
sekitar,O
 ,O
"1,47",O
 ,O
persen,O
 ,O
dari,O
 ,O
total,O
 ,O
jumah,O
 ,O
kasus,O
.,O
 ,O
``,O
Jumlah,O
 ,O
kasus,O
 ,O
meninggal,O
 ,O
dibagi,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
dikalikan,O
 ,O
100,O
 ,O
persen,O
",",O
 ,O
ada,O
 ,O
"1,47",O
 ,O
persen,O
.,O
 ,O
Semakin,O
 ,O
kecil,O
 ,O
semakin,O
 ,O
baik,O
",",O
',O
 ,O
jelasnya,O
.,O
Jakarta,b-lokasi
 ,O
-,O
 ,O
Kasus,O
 ,O
penularan,O
 ,O
penyakit,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
kian,O
 ,O
meningkat,O
 ,O
di,O
 ,O
tengah,O
 ,O
pandemi,O
 ,O
Corona,O
.,O
 ,O
Bahkan,O
",",O
 ,O
menurut,O
 ,O
data,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
 ,O
(,O
Kemenkes,O
),O
 ,O
RI,O
",",O
 ,O
saat,O
 ,O
ini,O
 ,O
sudah,O
 ,O
ada,O
 ,O
lebih,O
 ,O
dari,O
 ,O
70,b-korban
 ,O
ribu,e-korban
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Indonesia,b-lokasi
.,O
 ,O
``,O
Kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Indonesia,b-lokasi
 ,O
minggu,O
 ,O
dari,O
 ,O
minggu,O
 ,O
ke,O
 ,O
1,O
 ,O
sampai,O
 ,O
dengan,O
 ,O
minggu,O
 ,O
ke,O
 ,O
27,O
 ,O
dari,O
 ,O
tahun,O
 ,O
2020,b-waktu
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
lebih,O
 ,O
dari,O
 ,O
70,O
 ,O
kasus,O
.,O
 ,O
Kasusnya,O
 ,O
tersebar,O
 ,O
di,O
 ,O
34,O
 ,O
provinsi,O
 ,O
dan,O
 ,O
465,O
 ,O
kabupaten/kota,O
 ,O
dengan,O
 ,O
jumlah,O
 ,O
kematian,O
 ,O
hampir,O
 ,O
500,O
 ,O
orang,O
",",O
',O
 ,O
kata,O
 ,O
anggota,O
 ,O
tim,O
 ,O
komunikasi,O
 ,O
Gugus,O
 ,O
Tugas,O
 ,O
Percepatan,O
 ,O
Penanganan,O
 ,O
COVID,O
-,O
19,O
",",O
 ,O
dr,O
 ,O
Reisa,O
 ,O
Broto,O
 ,O
Asmoro,O
",",O
 ,O
lewat,O
 ,O
siaran,O
 ,O
BNPB,O
",",O
 ,O
Jumat,b-waktu
 ,O
(,O
3/7/2020,b-waktu
),O
.,O
 ,O
Tak,O
 ,O
hanya,O
 ,O
itu,O
",",O
 ,O
kasus,O
 ,O
penularan,O
 ,O
DBD,b-penyakit
 ,O
pun,O
 ,O
mayoritas,O
 ,O
terjadi,O
 ,O
di,O
 ,O
wilayah,O
 ,O
yang,O
 ,O
juga,O
 ,O
memiliki,O
 ,O
kasus,O
 ,O
COVID,O
-,O
19,O
 ,O
di,O
 ,O
Indonesia,O
",",O
 ,O
seperti,O
 ,O
Jawa,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Tengah,e-lokasi
",",O
 ,O
Jawa,b-lokasi
 ,O
Timur,e-lokasi
",",O
 ,O
Nusa,b-lokasi
 ,O
Tenggara,i-lokasi
 ,O
Timur,e-lokasi
 ,O
(,O
NTT,b-lokasi
),O
",",O
 ,O
Lampung,b-lokasi
",",O
 ,O
dan,O
 ,O
Sulawesi,b-lokasi
 ,O
Selatan,e-lokasi
.,O
Cimahi,b-lokasi
 ,O
-,O
 ,O
Seorang,O
 ,O
bocah,O
 ,O
berusia,O
 ,O
8,O
 ,O
tahun,O
 ,O
warga,O
 ,O
Kelurahan,b-lokasi
 ,O
Setiamanah,e-lokasi
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Cimahi,i-lokasi
 ,O
Tengah,e-lokasi
",",O
 ,O
Kota,b-lokasi
 ,O
Cimahi,e-lokasi
 ,O
meninggal,O
 ,O
dunia,O
 ,O
akibat,O
 ,O
Demam,b-penyakit
 ,O
Berdarah,i-penyakit
 ,O
Dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
pada,O
 ,O
Mei,O
 ,O
lalu,O
.,O
 ,O
Kepala,O
 ,O
Seksi,O
 ,O
Pengendalian,O
 ,O
dan,O
 ,O
Pemberantasan,O
 ,O
Penyakit,O
 ,O
Menular,O
 ,O
pada,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kota,b-penyakit
 ,O
Cimahi,e-penyakit
 ,O
Romi,O
 ,O
Abdurahkman,O
 ,O
mengatakan,O
 ,O
bocah,O
 ,O
tersebut,O
 ,O
mengalami,O
 ,O
syok,O
 ,O
saat,O
 ,O
menjalani,O
 ,O
perawatan,O
 ,O
di,O
 ,O
rumah,O
 ,O
sakit,O
.,O
 ,O
``,O
Iya,O
 ,O
betul,O
 ,O
ada,O
 ,O
seorang,O
 ,O
pasien,O
 ,O
DBD,b-penyakit
 ,O
meninggal,O
 ,O
dunia,O
.,O
 ,O
Anak,O
 ,O
perempuan,O
 ,O
berusia,O
 ,O
8,O
 ,O
tahun,O
 ,O
warga,O
 ,O
Cimahi,b-lokasi
 ,O
Tengah,e-lokasi
.,O
 ,O
Kondisinya,O
 ,O
sudah,O
 ,O
syok,O
 ,O
saat,O
 ,O
dibawa,O
 ,O
ke,O
 ,O
rumah,O
 ,O
sakit,O
",",O
',O
 ,O
ungkap,O
 ,O
Romi,O
",",O
 ,O
Jumat,b-waktu
 ,O
(,O
3/7/2020,b-waktu
),O
.,O
Bekasi,b-lokasi
 ,O
-,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kota,O
 ,O
Bekasi,b-lokasi
 ,O
mengungkap,O
 ,O
penyebaran,O
 ,O
kasus,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
selama,O
 ,O
2020,b-waktu
.,O
 ,O
Ditemukan,O
 ,O
684,b-korban
 ,O
kasus,e-korban
 ,O
DBD,b-penyakit
.,O
 ,O
Data,O
 ,O
tersebut,O
 ,O
terpampang,O
 ,O
dari,O
 ,O
rilis,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kota,O
 ,O
Bekasi,b-lokasi
 ,O
yang,O
 ,O
diberikan,O
 ,O
Kepala,O
 ,O
Bidang,O
 ,O
Pencegahan,O
 ,O
dan,O
 ,O
Pengendalian,O
 ,O
Penyakit,O
 ,O
(,O
P2P,O
),O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Kota,O
 ,O
Bekasi,b-lokasi
",",O
 ,O
Dezi,O
 ,O
Syukrawati,O
",",O
 ,O
kepada,O
 ,O
detikcom,O
",",O
 ,O
Jumat,b-waktu
 ,O
(,O
26/6/2020,b-waktu
),O
.,O
 ,O
Data,O
 ,O
ini,O
 ,O
dihimpun,O
 ,O
dari,O
 ,O
Januari,O
 ,O
sampai,O
 ,O
Mei,b-waktu
 ,O
2020,e-waktu
.,O
 ,O
Berikut,O
 ,O
ini,O
 ,O
rinciannya,O
:,O
 ,O
1,O
.,O
 ,O
Januari,b-waktu
:,O
 ,O
75,b-korban
 ,O
kasus,e-korban
 ,O
2,O
.,O
 ,O
Februari,b-waktu
:,O
 ,O
97,b-korban
 ,O
kasus,e-korban
 ,O
3,O
.,O
 ,O
Maret,b-waktu
:,O
 ,O
165,b-korban
 ,O
kasus,e-korban
 ,O
4,O
.,O
 ,O
April,b-waktu
:,O
 ,O
178,b-korban
 ,O
kasus,e-korban
 ,O
5,O
.,O
 ,O
Mei,b-waktu
:,O
 ,O
169,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Sementara,O
 ,O
itu,O
",",O
 ,O
Dinkes,O
 ,O
masih,O
 ,O
mengumpulkan,O
 ,O
data,O
 ,O
untuk,O
 ,O
kasus,O
 ,O
bulan,O
 ,O
Juni,O
.,O
 ,O
Dari,O
 ,O
data,O
 ,O
sementara,O
 ,O
tersebut,O
",",O
 ,O
Dinkes,O
 ,O
menyebut,O
 ,O
3,O
 ,O
kecamatan,O
 ,O
rawan,O
 ,O
DBD,b-penyakit
.,O
 ,O
Namun,O
",",O
 ,O
Dinkes,O
 ,O
tidak,O
 ,O
menjelaskan,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
di,O
 ,O
3,O
 ,O
kecamatan,O
 ,O
itu,O
.,O
Bandung,b-lokasi
 ,O
-,O
 ,O
Penyakit,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
juga,O
 ,O
patut,O
 ,O
diwaspadai,O
 ,O
di,O
 ,O
tengah,O
 ,O
pandemi,O
 ,O
COVID,O
-,O
19,O
 ,O
ini,O
.,O
 ,O
Dari,O
 ,O
Januari,O
 ,O
hingga,O
 ,O
Mei,b-waktu
 ,O
2020,e-waktu
",",O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
Jabar,O
 ,O
mencatat,O
 ,O
terdapat,O
 ,O
78,b-korban
 ,O
kasus,e-korban
 ,O
kematian,O
.,O
 ,O
Dari,O
 ,O
informasi,O
 ,O
yang,O
 ,O
dihimpun,O
",",O
 ,O
pada,O
 ,O
Januari,b-waktu
 ,O
terdapat,O
 ,O
20,b-korban
 ,O
orang,e-korban
 ,O
yang,O
 ,O
meninggal,O
 ,O
dunia,O
 ,O
(,O
MD,O
),O
 ,O
akibat,O
 ,O
DBD,b-penyakit
 ,O
dari,O
 ,O
2.213,b-korban
 ,O
kasus,e-korban
",",O
 ,O
kemudian,O
 ,O
Februari,b-waktu
 ,O
(,O
18,O
 ,O
MD,O
",",O
 ,O
2.479,b-korban
 ,O
kasus,e-korban
),O
",",O
 ,O
Maret,b-waktu
 ,O
(,O
23,O
 ,O
MD,O
",",O
 ,O
2.942,b-korban
 ,O
kasus,e-korban
),O
",",O
 ,O
April,b-waktu
 ,O
(,O
10,O
 ,O
MD,O
",",O
 ,O
888,b-korban
 ,O
kasus,e-korban
),O
 ,O
dan,O
 ,O
Mei,b-waktu
 ,O
(,O
7,O
 ,O
MD,O
",",O
 ,O
759,b-korban
 ,O
kasus,e-korban
),O
.,O
 ,O
``,O
Data,O
 ,O
DBD,b-penyakit
 ,O
Jabar,O
 ,O
diperoleh,O
 ,O
hanya,O
 ,O
dari,O
 ,O
14,O
 ,O
kabupaten/kota,O
 ,O
se,O
 ,O
Jawa,b-korban
 ,O
Barat,e-korban
 ,O
dari,O
 ,O
Januari,b-waktu
 ,O
-,O
 ,O
Mei,b-waktu
",",O
',O
 ,O
ujar,O
 ,O
Berli,O
 ,O
saat,O
 ,O
dihubungi,O
 ,O
wartawan,O
",",O
 ,O
Kamis,b-waktu
 ,O
(,O
25/6/2020,b-waktu
),O
.,O
Bandung,b-lokasi
 ,O
-,O
 ,O
Di,O
 ,O
tengah,O
 ,O
pandemi,O
 ,O
COVID,O
-,O
19,O
",",O
 ,O
angka,O
 ,O
kasus,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
di,O
 ,O
Kota,b-lokasi
 ,O
Bandung,e-lokasi
 ,O
pun,O
 ,O
masih,O
 ,O
tinggi,O
.,O
 ,O
Sejak,O
 ,O
awal,O
 ,O
tahun,O
 ,O
hingga,O
 ,O
bulan,O
 ,O
Mei,b-waktu
",",O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Kota,O
 ,O
Bandung,b-lokasi
 ,O
mencapai,O
 ,O
1.748,b-korban
 ,O
orang,e-korban
.,O
 ,O
``,O
Kalau,O
 ,O
kita,O
 ,O
lihat,O
 ,O
dengan,O
 ,O
tahun,O
 ,O
sebelumnya,O
",",O
 ,O
memang,O
 ,O
mencapai,O
 ,O
1.700-an,O
.,O
 ,O
Tapi,O
 ,O
ini,O
 ,O
lebih,O
 ,O
sedikit,O
 ,O
dibandingkan,O
 ,O
tahun,O
 ,O
lalu,O
.,O
 ,O
Karena,O
 ,O
kita,O
 ,O
tahu,O
",",O
 ,O
pada,O
 ,O
tahun,O
 ,O
lalu,O
 ,O
itu,O
 ,O
terjadi,O
 ,O
peningkatan,O
 ,O
seluruh,O
 ,O
di,O
 ,O
Indonesia,O
 ,O
secara,O
 ,O
signifikan,O
",",O
',O
 ,O
ucap,O
 ,O
Kabid,O
 ,O
Pencegahan,O
 ,O
dan,O
 ,O
Pengendalian,O
 ,O
Penyakit,O
 ,O
Dinas,O
 ,O
Kesehatan,O
 ,O
(,O
Dinkes,O
),O
 ,O
Kota,O
 ,O
Bandung,b-lokasi
 ,O
Rosye,O
 ,O
Arosdiani,O
 ,O
saat,O
 ,O
dihubungi,O
",",O
 ,O
Kamis,b-waktu
 ,O
(,O
25/6/2020,b-waktu
),O
.,O
 ,O
Rodye,O
 ,O
merinci,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
pada,O
 ,O
tahun,O
 ,O
ini,O
.,O
 ,O
Bulan,O
 ,O
Januari,b-waktu
",",O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
mencapai,O
 ,O
248,b-korban
 ,O
orang,e-korban
",",O
 ,O
Februari,b-waktu
 ,O
330,b-korban
 ,O
orang,e-korban
",",O
 ,O
Maret,b-waktu
 ,O
479,b-korban
 ,O
orang,e-korban
",",O
 ,O
April,b-waktu
 ,O
385,b-korban
 ,O
orang,e-korban
 ,O
dan,O
 ,O
Mei,b-waktu
 ,O
306,b-korban
 ,O
orang,e-korban
.,O
Sleman,b-lokasi
 ,O
-,O
 ,O
Kasus,O
 ,O
demam,b-penyakit
 ,O
berdarah,i-penyakit
 ,O
dengue,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
di,O
 ,O
Kabupaten,b-lokasi
 ,O
Sleman,e-lokasi
 ,O
selama,O
 ,O
2020,b-waktu
 ,O
mencapai,O
 ,O
598,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Satu,O
 ,O
orang,O
 ,O
di,O
 ,O
antaranya,O
 ,O
meninggal,O
 ,O
dunia,O
.,O
 ,O
``,O
Dinkes,O
 ,O
mencatat,O
 ,O
hingga,O
 ,O
Selasa,b-waktu
 ,O
(,O
23/6,b-waktu
),O
 ,O
ada,O
 ,O
598,b-korban
 ,O
kasus,e-korban
 ,O
DBD,b-penyakit
 ,O
dengan,O
 ,O
satu,O
 ,O
orang,O
 ,O
dilaporkan,O
 ,O
meninggal,O
 ,O
dunia,O
",",O
',O
 ,O
kata,O
 ,O
Kepala,O
 ,O
Seksi,O
 ,O
Pencegahan,O
 ,O
dan,O
 ,O
Pengendalian,O
 ,O
Penyakit,O
 ,O
Menular,O
 ,O
Dinkes,O
 ,O
Kabupaten,b-lokasi
 ,O
Sleman,e-lokasi
",",O
 ,O
Dulzaini,O
 ,O
saat,O
 ,O
dihubungi,O
 ,O
wartawan,O
",",O
 ,O
Rabu,b-waktu
 ,O
(,O
24/6/2020,b-waktu
),O
.,O
 ,O
Dia,O
 ,O
memprediksi,O
 ,O
akan,O
 ,O
ada,O
 ,O
peningkatan,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Sleman,b-lokasi
 ,O
tahun,O
 ,O
ini,O
.,O
 ,O
Data,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DPD,O
 ,O
di,O
 ,O
Sleman,b-lokasi
 ,O
selama,O
 ,O
tahun,O
 ,O
2019,b-waktu
 ,O
terdapat,O
 ,O
724,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Sedangkan,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Sleman,b-lokasi
 ,O
selama,O
 ,O
6,O
 ,O
bulan,O
 ,O
tahun,O
 ,O
2020,b-waktu
 ,O
sudah,O
 ,O
mencapai,O
 ,O
598,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Dulzaini,O
 ,O
mengungkapkan,O
",",O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
terbanyak,O
 ,O
DBD,b-penyakit
 ,O
di,O
 ,O
Sleman,b-lokasi
 ,O
terdapat,O
 ,O
di,O
 ,O
Kecamatan,b-lokasi
 ,O
Prambanan,e-lokasi
 ,O
dengan,O
 ,O
95,b-korban
 ,O
kasus,e-korban
.,O
 ,O
Menyusul,O
",",O
 ,O
Kecamatan,b-lokasi
 ,O
Mlati,e-lokasi
 ,O
dengan,O
 ,O
77,b-korban
 ,O
kasus,e-korban
 ,O
dan,O
 ,O
Kecamatan,b-lokasi
 ,O
Godean,e-lokasi
 ,O
dengan,O
 ,O
72,b-korban
 ,O
kasus,e-korban
.,O
Jakarta,b-lokasi
 ,O
-,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
 ,O
(,O
Kemenkes,O
),O
 ,O
RI,O
 ,O
mencatat,O
 ,O
ada,O
 ,O
68,b-korban
 ,O
ribu,i-korban
 ,O
kasus,e-korban
 ,O
demam,b-penyakit
 ,O
berdarah,e-penyakit
 ,O
(,O
DBD,b-penyakit
),O
 ,O
di,O
 ,O
seluruh,O
 ,O
Indonesia,O
.,O
 ,O
Kasus,O
 ,O
DBD,b-penyakit
 ,O
tertinggi,O
 ,O
berada,O
 ,O
di,O
 ,O
Jawa,b-lokasi
 ,O
Barat,e-lokasi
",",O
 ,O
yaitu,O
 ,O
10.594,b-korban
 ,O
orang,e-korban
 ,O
per,O
 ,O
21,b-waktu
 ,O
Juni,i-waktu
 ,O
2020,e-waktu
.,O
 ,O
``,O
Jadi,O
 ,O
kalau,O
 ,O
kita,O
 ,O
lihat,O
",",O
 ,O
saat,O
 ,O
ini,O
 ,O
yang,O
 ,O
tertinggi,O
 ,O
misalnya,O
 ,O
Provinsi,O
 ,O
Jabar,O
",",O
 ,O
kemudian,O
 ,O
ada,O
 ,O
Provinsi,b-lokasi
 ,O
Lampung,e-lokasi
",",O
 ,O
kemudian,O
 ,O
ada,O
 ,O
NTT,O
",",O
 ,O
Jatim,O
",",O
 ,O
Jateng,O
",",O
 ,O
dan,O
 ,O
Yogyakarta,b-lokasi
.,O
 ,O
Termasuk,O
 ,O
juga,O
 ,O
Sulawesi,b-lokasi
 ,O
Selatan,e-lokasi
 ,O
yang,O
 ,O
kita,O
 ,O
tahu,O
 ,O
juga,O
 ,O
secara,O
 ,O
jumlah,O
 ,O
kasus,O
 ,O
COVID,O
-,O
nya,O
 ,O
cukup,O
 ,O
tinggi,O
",",O
',O
 ,O
kata,O
 ,O
Direktur,O
 ,O
Pencegahan,O
 ,O
dan,O
 ,O
Pengendalian,O
 ,O
Penyakit,O
 ,O
Tular,O
 ,O
Vektor,O
 ,O
dan,O
 ,O
Zoonotik,O
 ,O
di,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
",",O
 ,O
dr,O
 ,O
Siti,O
 ,O
Nadia,O
 ,O
Tarmizi,O
",",O
 ,O
MEpid,O
",",O
 ,O
di,O
 ,O
siaran,O
 ,O
langsung,O
 ,O
BNPB,O
 ,O
melalui,O
 ,O
kanal,O
 ,O
YouTube,O
",",O
 ,O
Senin,b-waktu
 ,O
(,O
22/6/2020,b-waktu
),O
.,O
 ,O
Berdasarkan,O
 ,O
data,O
 ,O
Kementerian,O
 ,O
Kesehatan,O
 ,O
RI,O
",",O
